date,sku,name,currentStock,dailyVelocity,netSales7d,netSales15d,netSales30d,netSales90d,status,daysRemaining,suggestedOrder
2026-04-20,ST-504-MAROON,Stole,271,0.044,0,0,0,4,HEALTHY,6097.5,0
2026-04-20,ST-629-RED,Stole,3,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,ST-651-NEWGREEN,Stole,79,0.044,0,0,0,4,HEALTHY,1777.5,0
2026-04-20,ST-654-BLACK,Stole,125,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,ST-662-BLACK,Stole,2,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,ST-664-RANI,Stole,61,0.033,0,0,0,3,HEALTHY,1830.0,0
2026-04-20,ST-665-RED,Stole,5,0.033,0,0,0,3,HEALTHY,150.0,0
2026-04-20,ST-667-RANI,Stole,68,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,ST-668-RANI,Stole,61,0.011,0,0,0,1,HEALTHY,5490.0,0
2026-04-20,TC-BLOSSOM-YELLOW,Table Cover,3,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,TC-POLKA-SILVER,Table Cover,300,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,TM-OCEAN-RED,Table Mat,420,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,HT-SHINE,HT-SHINE,2448,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,SK-SOLID,SK-SOLID,470,0.033,0,0,0,3,HEALTHY,14100.0,0
2026-04-20,SK-THUMB,SK-THUMB,295,0.667,0,0,0,60,HEALTHY,442.5,0
2026-04-20,FM-CREAM,Refrigerator Cover,467,3.456,0,0,0,311,HEALTHY,135.1,0
2026-04-20,SH-119-NEWGREEN,Shawl,180,0.989,0,0,0,89,HEALTHY,182.0,0
2026-04-20,TC-RING-PVC-WHITE,Table Cover,20,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,CAP+WARMER-MEHANDI,Cap Warmer,2,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,CAP-VIBE,Cap,1,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,DP-BUTY-BEIGE,Dupatta,131,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,DP-DIGITAL-158,Dupatta,16,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,DP-PADMAVAT-NAVY,Dupatta,1,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,HOP-2001-MAROON,Shawl,2,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,HOP-2002-BEIGE,Shawl,7,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,HOP-2003-RED,Shawl,20,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,HOP-2005-MAROON,Shawl,2,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,HOP-2008-PURPLE,Shawl,7,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,HOP-SH-419-MAROON,Shawl,2,0.011,0,0,0,1,HEALTHY,180.0,0
2026-04-20,HOP-SH-423-GAJARI,Shawl,5,0.022,0,0,0,2,HEALTHY,225.0,0
2026-04-20,HOP-SH-426-NAVY,Shawl,5,0.011,0,0,0,1,HEALTHY,450.0,0
2026-04-20,HOP-SH-427-BEIGE,Shawl,6,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,HOP-SH-523-NAVY,Shawl,76,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,HOP-SH-524-CREAM,Shawl,108,0.011,0,0,0,1,HEALTHY,9720.0,0
2026-04-20,HOP-SH-524-WINE,Shawl,4,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,HOP-SH-525-BLACK,Shawl,107,0.011,0,0,0,1,HEALTHY,9630.0,0
2026-04-20,HOP-SH-525-GREY,Shawl,6,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,HOP-SH-526-BLACK,Shawl,18,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,HOP-SH-528-TOOSHI,Shawl,47,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,HOP-SH-533-CREAM,Shawl,90,0.011,0,0,0,1,HEALTHY,8100.0,0
2026-04-20,HOP-SH-533-RED,Shawl,3,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,HOP-PR-1003-BEIGE,Shawl,2,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,HOP-SH-135-MAROON,Shawl,3,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,HOP-SH-137-BLACK,Shawl,5,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,HOP-SH-138-BLACK,Shawl,4,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,HOP-SH-414-WHITE,Shawl,17,0.089,0,0,0,8,HEALTHY,191.3,0
2026-04-20,HOP-SH-416-ROSE,Shawl,56,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,HOP-SH-417-BEIGE,Shawl,64,0.022,0,0,0,2,HEALTHY,2880.0,0
2026-04-20,HOP-SH-420-MUSTARD,Shawl,12,0.022,0,0,0,2,HEALTHY,540.0,0
2026-04-20,HOP-SH-422-BEIGE,Shawl,14,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,HOP-SH-519-BEIGE,Shawl,65,0.033,0,0,0,3,HEALTHY,1950.0,0
2026-04-20,HOP-SH-521-BEIGE,Shawl,12,0.011,0,0,0,1,HEALTHY,1080.0,0
2026-04-20,HOP-SH-531-NAVY,Shawl,44,0.011,0,0,0,1,HEALTHY,3960.0,0
2026-04-20,PONCHO-513-BEIGE,Poncho,1,0.022,0,0,0,2,HEALTHY,45.0,1
2026-04-20,PONCHO-500-COFFEE,Poncho,10,0.011,0,0,0,1,HEALTHY,900.0,0
2026-04-20,SF-10,Scarf,48,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,SF-1011,Stoles,9,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,SF-1024,Scarves,27,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,SF-1029,Scarves,20,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,SF-1030,Scarves,30,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,SF-1034,Scarves,46,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,SF-1036,Stoles,23,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,SF-1037,Stoles,18,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,SF-1038,Stoles,3,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,SF-1040,Stoles,32,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,SF-1041,Stoles,27,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,SF-1043,Stoles,2,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,SF-1044,Stoles,49,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,SF-1046,Stoles,44,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,SF-14,Scarf,3,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,SF-28,Stole,10,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,SH-409-MAROON,Shawl,3,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,SH-409-NAVYBLUE,Shawl,5,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,SH-410-BEIGE,Shawl,42,0.022,0,0,0,2,HEALTHY,1890.0,0
2026-04-20,SH-413-MAROON,Shawl,27,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,SH-515-BEIGE,Shawl,10,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,SH-515-RED,Shawl,17,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,DP-PADMAVAT-RANI,Dupatta,19,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,DP-716-ORANGE,Dupatta,27,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,SH-408-RED,Shawl,33,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,SH-402-MAROON,Shawl,11,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,SH-502-MUSTARD,Shawl,2,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,SH-113-NEWGREEN,Shawl,16,0.011,0,0,0,1,HEALTHY,1440.0,0
2026-04-20,SH-113-BEIGE,Shawl,18,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,SH-510-BLACK,Shawl,1,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,SH-111-BEIGE,Shawl,82,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,SH-503-MAROON,Shawl,34,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,PONCHO-400-BLACK,Poncho,2,0.022,0,0,0,2,HEALTHY,90.0,0
2026-04-20,PONCHO-500-MUSTARD,Poncho,5,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,DP-FLOWER-GREEN,Dupatta,50,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,MUF-907-BLACK,Muffler,400,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,SF-1202-YELLOW,Scarf,200,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,SF-1202-PINK,Scarf,200,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,SF-1202-ORANGE,Scarf,200,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,SF-1203,Scarf,200,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,SF-1204,Scarf,200,0.0,0,0,0,0,HEALTHY,,0
2026-04-20,SF-1205,Scarf,200,0.0,0,0,0,0,HEALTHY,,0
2026-04-22,DM-LINES-BEIGE,Door Mat,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-22,DM-LINES-BLUE,Door Mat,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-22,DM-LINES-GREEN,Door Mat,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-22,DM-LINES-GREY,Door Mat,0,0.011,0,0,0,1,OUT_OF_STOCK,,1
2026-04-22,DM-PRAYERMAT-BLUE,Prayer Mat,0,2.768,9,60,124,204,OUT_OF_STOCK,,249
2026-04-22,DMS-AFREEN-NAVY,Dress Material,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-22,DMS-ALIA-BEIGE,Dress Material,0,0.096,1,1,2,5,OUT_OF_STOCK,,9
2026-04-22,DMS-NAGINA-MUSTARD,Dress Material,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-22,DMS-RAABIA-GREEN,Dress Material,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-22,DP2-HV-107,Dupatta,0,0.344,0,0,11,27,OUT_OF_STOCK,,31
2026-04-22,DP-702-RED,Dupatta,0,0.115,0,0,4,7,OUT_OF_STOCK,,10
2026-04-22,DP-708-BLACK,Dupatta,0,0.026,0,0,1,1,OUT_OF_STOCK,,2
2026-04-22,DP-709-NEWGREEN,Dupatta,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-22,DP-709-RANI,Dupatta,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-22,DP-712-WHITE,Dupatta,0,3.473,29,63,70,80,OUT_OF_STOCK,,313
2026-04-22,DP-715-GOLDEN,Dupatta,0,0.111,0,0,0,10,OUT_OF_STOCK,,10
2026-04-22,DP-731-BEIGE,Dupatta,0,0.467,0,0,0,42,OUT_OF_STOCK,,42
2026-04-22,DP-FLOWER-ORANGE,Dupatta,0,0.056,0,0,0,5,OUT_OF_STOCK,,5
2026-04-22,DP-FLOWER-RED,Dupatta,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-22,DP-HV-BUTTERFLY,Dupatta,0,0.096,1,1,2,5,OUT_OF_STOCK,,9
2026-04-22,DP-HV-PANKH-MIRROR,Dupatta,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-22,DP-SILKSTAR-BLUE,Dupatta,0,0.026,0,0,1,1,OUT_OF_STOCK,,2
2026-04-22,DP-WORK-156,Dupatta,0,0.096,0,0,3,8,OUT_OF_STOCK,,9
2026-04-22,EOL,EOL,0,0.233,0,0,0,21,OUT_OF_STOCK,,21
2026-04-22,FC-FLORA,Scarf,0,0.263,0,0,4,47,OUT_OF_STOCK,,24
2026-04-22,FC-ORBIT,Scarf,0,0.285,0,0,4,53,OUT_OF_STOCK,,26
2026-04-22,FC-TILES,Scarf,0,0.122,0,0,3,15,OUT_OF_STOCK,,11
2026-04-22,GL-LONG-BEIGE,Gloves,0,5.758,30,56,355,501,OUT_OF_STOCK,,518
2026-04-22,GL-LONG-WHITE,Gloves,0,0.215,2,2,4,31,OUT_OF_STOCK,,19
2026-04-22,MS-666-BLACK,Shawl,0,0.081,0,0,1,16,OUT_OF_STOCK,,7
2026-04-22,MS-666-WHITE,Shawl,0,0.067,0,0,0,6,OUT_OF_STOCK,,6
2026-04-22,MS-992-DARKBEIGE,Shawl,0,0.322,0,0,0,29,OUT_OF_STOCK,,29
2026-04-22,MS-992-DARKGREY,Shawl,0,0.163,0,0,1,38,OUT_OF_STOCK,,15
2026-04-22,MS-DIGITAL-175,Shawl,0,0.389,0,0,8,57,OUT_OF_STOCK,,35
2026-04-22,MS-DIGITAL-176-BLACK,Shawl,0,0.185,1,3,7,19,OUT_OF_STOCK,,17
2026-04-22,MS-DIGITAL-176-ORANGE,Shawl,0,0.067,0,0,0,6,OUT_OF_STOCK,,6
2026-04-22,MS-KINGRI-WHITE,Shawl,0,0.011,0,0,0,1,OUT_OF_STOCK,,1
2026-04-22,MS-KINNAURI-BLACK,Shawl,0,0.046,0,1,1,1,OUT_OF_STOCK,,4
2026-04-22,MS-SELF-WHITE,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-22,MUF-901-CREAM,Muffler,0,0.264,1,3,10,72,OUT_OF_STOCK,,24
2026-04-22,MUF-901-MAROON,Muffler,0,0.181,0,0,3,31,OUT_OF_STOCK,,16
2026-04-22,MUF-901-MEHANDI,Muffler,0,0.096,0,1,2,22,OUT_OF_STOCK,,9
2026-04-22,MUF-901-NAVYBLUE,Muffler,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-22,MUF-902-MAROON,Muffler,0,0.741,0,0,16,104,OUT_OF_STOCK,,67
2026-04-22,SC-TULIP-BLUE-SET-3,Sofa Cover,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-22,SET(1200)-1-MAR,Scarf,0,0.022,0,0,0,2,OUT_OF_STOCK,,2
2026-04-22,SET(1201)-1-PIN,Scarf,0,0.022,0,0,0,2,OUT_OF_STOCK,,2
2026-04-22,SH-110-RED,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-22,SH-111-BLACK,Shawl,0,0.072,0,1,3,3,OUT_OF_STOCK,,7
2026-04-22,SH-111-RANI,Shawl,0,0.011,0,0,0,1,OUT_OF_STOCK,,1
2026-04-22,SH-112-NEWGREEN,Shawl,0,0.086,1,1,1,2,OUT_OF_STOCK,,8
2026-04-22,SH-113-BLACK,Shawl,0,0.037,0,0,1,4,OUT_OF_STOCK,,3
2026-04-22,SH-113-NAVYBLUE,Shawl,0,0.033,0,0,0,3,OUT_OF_STOCK,,3
2026-04-22,SH-113-RANI,Shawl,0,0.022,0,0,0,2,OUT_OF_STOCK,,2
2026-04-22,SH-124-BEIGE,Shawl,0,0.192,1,2,7,43,OUT_OF_STOCK,,17
2026-04-22,SH-124-BLACK,Shawl,0,3.073,13,57,106,435,OUT_OF_STOCK,,277
2026-04-22,SH-124-MAROON,Shawl,0,0.056,0,0,0,5,OUT_OF_STOCK,,5
2026-04-22,SH-124-MUSTARD,Shawl,0,0.07,0,0,2,7,OUT_OF_STOCK,,6
2026-04-22,SH-124-NEWGREEN,Shawl,0,0.12,1,1,4,15,OUT_OF_STOCK,,11
2026-04-22,SH-124-RANI,Shawl,0,0.093,0,0,2,13,OUT_OF_STOCK,,8
2026-04-22,SH-125-BEIGE,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-22,SH-125-BLACK,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-22,SH-125-NEWGREEN,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-22,SH-125-RANI,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-22,SH-126-BEIGE,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-22,SH-126-BLACK,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-22,SH-126-MAROON,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-22,SH-126-NEWGREEN,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-22,SH-126-RANI,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-22,SH-127-BEIGE,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-22,SH-127-BLACK,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-22,SH-127-MAROON,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-22,SH-127-NEWGREEN,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-22,SH-127-RANI,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-22,SH-128-BEIGE,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-22,SH-128-BLACK,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-22,SH-128-MAROON,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-22,SH-128-NEWGREEN,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-22,SH-128-RANI,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-22,SH-130-BEIGE,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-22,SH-130-NEWGREEN,Shawl,0,0.026,0,0,1,1,OUT_OF_STOCK,,2
2026-04-22,SH-132-BEIGE,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-22,SH-133-BLACK,Shawl,0,0.052,0,0,2,2,OUT_OF_STOCK,,5
2026-04-22,SH-133-NEWGREEN,Shawl,0,0.052,0,0,2,2,OUT_OF_STOCK,,5
2026-04-22,SH-133-RED,Shawl,0,0.03,0,0,1,2,OUT_OF_STOCK,,3
2026-04-22,SH-134-BLACK,Shawl,0,0.026,0,0,1,1,OUT_OF_STOCK,,2
2026-04-22,SH-134-NEWGREEN,Shawl,0,0.011,0,0,0,1,OUT_OF_STOCK,,1
2026-04-22,SH-252-MIX,Shawl,0,0.317,0,4,9,45,OUT_OF_STOCK,,29
2026-04-22,SH-314-RANI,Shawl,0,0.167,0,0,0,15,OUT_OF_STOCK,,15
2026-04-22,SH-342-DARKGREEN,Shawl,0,0.159,0,0,1,37,OUT_OF_STOCK,,14
2026-04-22,SH-342-FEROZI,Shawl,0,0.304,0,0,1,76,OUT_OF_STOCK,,27
2026-04-22,SH-342-MAROON,Shawl,0,0.156,0,0,0,14,OUT_OF_STOCK,,14
2026-04-22,SH-342-MUSTARD,Shawl,0,0.133,0,0,4,12,OUT_OF_STOCK,,12
2026-04-22,SH-342-NEWGREEN,Shawl,0,0.174,0,0,3,29,OUT_OF_STOCK,,16
2026-04-22,SH-342-RANI,Shawl,0,0.156,0,0,3,24,OUT_OF_STOCK,,14
2026-04-22,SH-342-RED,Shawl,0,0.256,0,0,0,23,OUT_OF_STOCK,,23
2026-04-22,SH-400-BLACK,Shawl,0,0.896,0,7,32,166,OUT_OF_STOCK,,81
2026-04-22,SH-400-GREEN,Shawl,0,0.17,0,0,4,22,OUT_OF_STOCK,,15
2026-04-22,SH-400-MAROON,Shawl,0,0.193,0,0,2,40,OUT_OF_STOCK,,17
2026-04-22,SH-403-NAVYBLUE,Shawl,0,0.161,0,1,7,27,OUT_OF_STOCK,,15
2026-04-22,SH-403-RED,Shawl,0,0.052,0,0,1,8,OUT_OF_STOCK,,5
2026-04-22,SH-404-BLACK,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-22,SH-404-NAVYBLUE,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-22,SH-405-ORANGE,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-22,SH-407-BLACK,Shawl,0,0.059,0,0,1,10,OUT_OF_STOCK,,5
2026-04-22,SH-408-MAROON,Shawl,0,0.022,0,0,0,2,OUT_OF_STOCK,,2
2026-04-22,SH-408-WHITE,Shawl,0,0.048,0,0,1,7,OUT_OF_STOCK,,4
2026-04-22,SH-410-ROSE,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-22,SH-411-ROSE,Shawl,0,0.167,0,0,0,15,OUT_OF_STOCK,,15
2026-04-22,SH-500-COFFEE,Shawl,0,0.555,4,10,13,36,OUT_OF_STOCK,,50
2026-04-22,SH-502-RED,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-22,SH-504-BLACK,Shawl,0,0.217,0,2,5,51,OUT_OF_STOCK,,20
2026-04-22,SH-504-RED,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-22,SH-505-BLACK,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-22,SH-505-RANI,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-22,SH-506-RANI,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-22,SH-506-RED,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-22,SH-507-WHITE,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-22,SH-511-BEIGE,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-22,SH-513-BEIGE,Shawl,0,0.111,0,0,3,12,OUT_OF_STOCK,,10
2026-04-22,SH-513-BLACK,Shawl,0,0.05,0,1,1,3,OUT_OF_STOCK,,4
2026-04-22,SH-517-LIGHTBEIGE,Shawl,0,0.096,0,0,3,8,OUT_OF_STOCK,,9
2026-04-22,SH-517-MAROON,Shawl,0,0.114,1,1,4,9,OUT_OF_STOCK,,10
2026-04-22,SH-517-MUSTARD,Shawl,0,0.086,1,1,1,2,OUT_OF_STOCK,,8
2026-04-22,SH-579-BLACK,Shawl,-1,0.32,0,3,14,35,OUT_OF_STOCK,-3.1,30
2026-04-22,SH-579-NAVYBLUE,Shawl,0,0.493,0,8,16,26,OUT_OF_STOCK,,44
2026-04-22,SH-581-BLACK,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-22,SH-581-MUSTARD,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-22,SH-581-NAVYBLUE,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-22,SH-583-NEWGREEN,Shawl,0,1.17,3,9,61,371,OUT_OF_STOCK,,105
2026-04-22,SH-583-PURPLE,Shawl,0,0.921,2,6,53,300,OUT_OF_STOCK,,83
2026-04-22,SH-584-GREY,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-22,SH-584-NEWGREEN,Shawl,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-22,SH-584-RANI,Shawl,0,0.093,1,1,2,2,OUT_OF_STOCK,,8
2026-04-22,SH-587-FEROZI,Shawl,0,0.17,0,1,3,56,OUT_OF_STOCK,,15
2026-04-22,SH-587-NAVYBLUE,Shawl,0,0.607,1,6,28,219,OUT_OF_STOCK,,55
2026-04-22,SH-587-NEWGREEN,Shawl,0,0.874,2,14,43,174,OUT_OF_STOCK,,79
2026-04-22,SH-781-MAROON,Shawl,0,0.174,0,0,6,11,OUT_OF_STOCK,,16
2026-04-22,SH-843-BLACK,Shawl,0,0.13,0,0,1,29,OUT_OF_STOCK,,12
2026-04-22,SH-843-FEROZI,Shawl,0,0.096,0,1,3,16,OUT_OF_STOCK,,9
2026-04-22,SH-843-MAROON,Shawl,0,0.537,5,6,11,52,OUT_OF_STOCK,,48
2026-04-22,SH-843-MEHANDI,Shawl,0,0.056,0,0,1,9,OUT_OF_STOCK,,5
2026-04-22,SH-843-NEWGREEN,Shawl,0,0.078,0,0,0,7,OUT_OF_STOCK,,7
2026-04-22,ST-418-MUSTARD,Stole,0,0.026,0,0,1,1,OUT_OF_STOCK,,2
2026-04-22,ST-418-ROSE,Stole,0,0.056,0,0,0,5,OUT_OF_STOCK,,5
2026-04-22,ST-503-PURPLE,Stole,0,0.167,0,0,4,21,OUT_OF_STOCK,,15
2026-04-22,ST-504-NAVYBLUE,Stole,0,0.048,0,0,1,7,OUT_OF_STOCK,,4
2026-04-22,ST-504-PURPLE,Stole,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-22,ST-604-BLACK,Shawl,0,0.09,1,1,1,6,OUT_OF_STOCK,,8
2026-04-22,ST-604-RED,Stole,0,0.115,0,2,2,14,OUT_OF_STOCK,,10
2026-04-22,ST-607-RED,Stole,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-22,ST-631-BLACK,Stole,0,0.124,0,2,4,7,OUT_OF_STOCK,,11
2026-04-22,ST-651-NAVYBLUE,Stole,0,0.113,0,1,4,19,OUT_OF_STOCK,,10
2026-04-22,ST-651-PURPLE,Stole,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-22,ST-651-RANI,Stole,0,0.23,0,0,5,32,OUT_OF_STOCK,,21
2026-04-22,ST-654-MAROON,Stole,0,0.052,0,0,1,8,OUT_OF_STOCK,,5
2026-04-22,ST-655-MAROON,Stole,0,0.165,0,2,4,29,OUT_OF_STOCK,,15
2026-04-22,ST-662-COFFEE,Stole,0,0.13,0,2,4,10,OUT_OF_STOCK,,12
2026-04-22,ST-662-MAROON,Stole,0,0.067,0,0,2,6,OUT_OF_STOCK,,6
2026-04-22,ST-662-NEWGREEN,Stole,0,0.011,0,0,0,1,OUT_OF_STOCK,,1
2026-04-22,ST-662-RANI,Stole,0,0.048,0,1,1,2,OUT_OF_STOCK,,4
2026-04-22,ST-663-WHITE,Stole,0,0.226,0,2,6,50,OUT_OF_STOCK,,20
2026-04-22,ST-664-MAROON,Stole,0,0.091,0,1,3,13,OUT_OF_STOCK,,8
2026-04-22,ST-665-BLACK,Stole,0,0.41,3,4,7,101,OUT_OF_STOCK,,37
2026-04-22,TM-WOODEN,TM-WOODEN,0,0.311,0,0,12,12,OUT_OF_STOCK,,28
2026-04-22,ST-670-BEIGE,Stole,0,0.707,2,9,39,137,OUT_OF_STOCK,,64
2026-04-22,SH-119-WHITE,Shawl,0,0.756,0,0,11,138,OUT_OF_STOCK,,68
2026-04-22,SH-119-GREY,Shawl,0,0.155,1,1,4,46,OUT_OF_STOCK,,14
2026-04-22,SH-119-YELLOW,Shawl,0,0.204,0,1,4,68,OUT_OF_STOCK,,18
2026-04-22,SH-124-NAVYBLUE,Stole,0,0.133,0,0,0,12,OUT_OF_STOCK,,12
2026-04-22,ST-671-RED,Stole,0,0.207,0,0,4,32,OUT_OF_STOCK,,19
2026-04-22,ST-671-CREME,Stole,0,0.285,2,2,5,88,OUT_OF_STOCK,,26
2026-04-22,SH-125-MAROON,Stole,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-22,CAP-VELVET-BLACK,Cap,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
2026-04-22,CAP-VELVET-MAROON,Cap,0,0.072,0,1,3,3,OUT_OF_STOCK,,7
2026-04-22,CAP-VELVET-NAVYBLUE,Cap,0,0.136,1,2,5,5,OUT_OF_STOCK,,12
2026-04-22,CAP-BLACK+NET,Cap,0,0.0,0,0,0,0,OUT_OF_STOCK,,0
